ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,mailing_address_1
0347121-02-001,347121,Kuang Zhi-Xiong,Everything Management Co,433 12th Ave,San Francisco,CA,94118,2001-07-05T00:00:00.000,,2001-09-17T00:00:00.000,,2459 32nd Ave
0347167-01-001,347167,Huang David C,David's Food Store,612 Kearny St,San Francisco,CA,94108,2001-07-06T00:00:00.000,,2001-07-06T00:00:00.000,,238 Holloway Ave
0347167-02-001,347167,Huang David C,David's Cabinets & Design,612 Kearny St,San Francisco,CA,94108,2001-07-06T00:00:00.000,,2008-09-01T00:00:00.000,,238 Holloway Ave
0347186-01-001,347186,Shin Chang Shik,Law Office Of Chang Shik Shin,369 Pine St Ste 428,San Francisco,CA,94104,1998-01-01T00:00:00.000,,1998-01-01T00:00:00.000,,369 Pine St Ste 428
0347187-02-999,347187,Rios Alberto,Rios Real Estate & Investments,99 Pizarro Ave,Novato,CA,94949,2001-07-09T00:00:00.000,,2002-09-09T00:00:00.000,,99 Pizarro Ave
0347211-01-001,347211,Toomey Christine M,Christine Toomey,281 Urbano Dr,San Francisco,CA,94127,2001-07-09T00:00:00.000,,2001-07-09T00:00:00.000,,281 Urbano Dr
0347229-03-999,347229,Perez Francesca L,Francesca's Flowers & Gardens,828 San Domingo Dr,Santa Rosa,CA,95404,2001-07-10T00:00:00.000,,2013-09-20T00:00:00.000,,828 San Domingo Dr
0347238-01-001,347238,S P Diamonds Inc,S P Diamonds Inc,760 Market St #913,San Francisco,CA,94102,2001-01-01T00:00:00.000,,2005-06-02T00:00:00.000,,870 Market St Ste 642
0347241-03-001,347241,Chamberlain Christopher J,Chamberlain Landscaping,44 Escondido Ave,San Francisco,CA,94132,2012-08-22T00:00:00.000,,2012-08-22T00:00:00.000,,44 Escondido Ave
0347242-01-001,347242,A D Brakes,A D Brakes,1360 Van Dyke Ave,San Francisco,CA,94124,2001-07-15T00:00:00.000,,2002-05-01T00:00:00.000,,1360 Van Dyke Ave
0347257-01-999,347257,Castino Rest Eqpmt & Spply Inc,Castino Rest Eqpmt & Spply Inc,50 Utility Ct,Rohnert Park,CA,94928,2001-07-10T00:00:00.000,,2001-07-10T00:00:00.000,,50 Utility Ct
0347268-01-001,347268,Smith D/Smith Fam Holding Etal,Haight Ashbury Publications,856 Stanyan St,San Francisco,CA,94117,2001-03-01T00:00:00.000,,2006-09-01T00:00:00.000,,856 Stanyan St
0347269-01-001,347269,Kawaguchi Akihiko,Miki Restaurant,3639 Balboa St,San Francisco,CA,94121,2001-07-11T00:00:00.000,,2001-07-11T00:00:00.000,,3639 Balboa St
0347269-03-001,347269,Kawaguchi Akihiko,Miki Ramen,1624 Powell St,San Francisco,CA,94133,2001-07-11T00:00:00.000,,2012-04-01T00:00:00.000,,3639 Balboa St
0347300-01-001,347300,Hanks Amy,Amy K Hanks,211 Gough St Ste 204,San Francisco,CA,94102,2000-08-11T00:00:00.000,,2000-08-11T00:00:00.000,,0000 Undeliverable Mail
0347300-02-001,347300,Hanks Amy,Sf Bay Area Musicians' Acupunc,211 Gough St Ste 204,San Francisco,CA,94102,2000-08-11T00:00:00.000,,2007-09-23T00:00:00.000,,0000 Undeliverable Mail
0347300-03-001,347300,Hanks Amy,Sf Bay Map,211 Gough St Ste 204,San Francisco,CA,94102,2000-08-11T00:00:00.000,,2007-10-19T00:00:00.000,,0000 Undeliverable Mail
0347300-04-001,347300,Hanks Amy,Musicians' Acupuncture Project,211 Gough St Ste 204,San Francisco,CA,94102,2000-08-11T00:00:00.000,,2007-10-19T00:00:00.000,,0000 Undeliverable Mail
0347323-01-001,347323,Armada Protective Services Inc,Armada Protective Services Inc,701 Pennsylvania Ave Ste 108,San Francisco,CA,94107,2001-07-12T00:00:00.000,,2003-01-01T00:00:00.000,,701 Pennsylvania Ave Ste 108
0347326-02-999,347326,Tran Chi,Radiant Construction Company,10885 Packard St,Oakland,CA,94603,2001-07-12T00:00:00.000,,2006-01-01T00:00:00.000,,10885 Packard St
0347331-01-004,347331,Propark America West LLC,Propark America West,655 Beach St,San Francisco,CA,94109,2001-08-01T00:00:00.000,,2004-05-01T00:00:00.000,,Po Box 204
0347331-01-005,347331,Propark America West LLC,Propark America West,1 Hawthorne St,San Francisco,CA,94105,2001-08-01T00:00:00.000,,2010-07-07T00:00:00.000,,Po Box 204
0347331-01-006,347331,Propark America West LLC,Propark America West,1250 Columbus Ave,San Francisco,CA,94133,2001-08-01T00:00:00.000,,2010-09-01T00:00:00.000,,Po Box 204
0347331-05-001,347331,Propark America West LLC,Propark America West LLC,50 3rd St,San Francisco,CA,94103,2001-08-01T00:00:00.000,,2006-05-01T00:00:00.000,,Po Box 204
0347331-06-001,347331,Propark America West LLC,Propark America West LLC,55 Cyril Magnin St,San Francisco,CA,94102,2001-08-01T00:00:00.000,,2007-02-01T00:00:00.000,,Po Box 204
0347331-11-001,347331,Propark America West LLC,Propark America West LLC,1699 Van Ness Ave,San Francisco,CA,94109,2001-08-01T00:00:00.000,,2009-04-10T00:00:00.000,,Po Box 204
0347331-16-001,347331,Propark America West LLC,Propark America West LLC,495 Jefferson St,San Francisco,CA,94109,2001-08-01T00:00:00.000,,2012-11-01T00:00:00.000,,Po Box 204
0347331-20-001,347331,Propark America West LLC,Propark America West LLC,101 Montgomery St,San Francisco,CA,94111,2001-08-01T00:00:00.000,,2014-01-01T00:00:00.000,,Po Box 204
0347332-01-999,347332,Roncancio Mauricio C,M C R Contracting,23 Elena Cir,San Rafael,CA,94903,2001-07-13T00:00:00.000,,2001-07-13T00:00:00.000,,23 Elena Cir
0347345-01-001,347345,Tabata Noriko,Futari Media,2053 Hyde St,San Francisco,CA,94109,2001-07-13T00:00:00.000,,2001-07-13T00:00:00.000,,2053 Hyde St
0347364-01-001,347364,Hwang Erickson Sujean T,Jeannie Hwang,760 Market St #548,San Francisco,CA,94102,2001-06-01T00:00:00.000,,2007-01-01T00:00:00.000,,210 Post St Ste 404
0347373-02-001,347373,Chiu Kung-Yuen,"Cd Design,Architects &Engineer",2110 33rd Ave,San Francisco,CA,94116,2001-07-01T00:00:00.000,,2008-07-01T00:00:00.000,,Po Box #677
0347375-01-001,347375,Collin Juanna M,Opportunity Consultants,381 Los Palmos Dr,San Francisco,CA,94127,2001-07-09T00:00:00.000,,2001-07-09T00:00:00.000,,381 Los Palmos Dr
0347376-01-002,347376,Sports Basement Inc,Sports Basement,1590 Bryant St,San Francisco,CA,94103,1998-10-01T00:00:00.000,,2006-01-01T00:00:00.000,,Po Box 29570
0347380-02-999,347380,Stir Fry Seminars & Consulting,Stir Fry Seminars & Consulting,2311 18th St,Berkeley,CA,94710,2001-07-16T00:00:00.000,,2006-05-24T00:00:00.000,,2311 8th St
0347393-03-001,347393,Yuen Wayne K,Mission Bay Chiropractic,330 Townsend St Ste 232,San Francisco,CA,94107,2001-07-17T00:00:00.000,,2008-11-04T00:00:00.000,,330 Townsend St Ste 232
0347399-03-001,347399,Bmo Capital Markets,Bmo Capital Markets Corp,1 Market Plz Ste 1515,San Francisco,CA,94105,2004-01-01T00:00:00.000,,2012-09-01T00:00:00.000,,111 W Monroe St Fl 12c
0347416-01-999,347416,Young Casey L,Cameron Communications,445 40th St Apt 7,Oakland,CA,94609,2001-07-17T00:00:00.000,,2001-07-17T00:00:00.000,,Po Box 170261
0347419-01-999,347419,Pacific States Envir Cont Inc,Pacific States Envir Cont Inc,11555 Dublin Blvd,Pleasanton,CA,94568,2001-07-17T00:00:00.000,,2001-07-17T00:00:00.000,,11555 Dublin Blvd
0347431-01-001,347431,Mitchell D L/Mccann R J Et Al,M.Cubed,673 Kansas St,San Francisco,CA,94107,2001-08-01T00:00:00.000,,2001-08-01T00:00:00.000,,296 Liberty St
0347441-01-001,347441,Cb-1 Hospitality Partners Inc,Four Seasons,765 Market St,San Francisco,CA,94103,2000-11-02T00:00:00.000,,2007-01-23T00:00:00.000,,0000 Undeliverable Mail
0347442-01-001,347442,Donaldina Cameron House,Donaldina Cameron House,920 Sacramento St,San Francisco,CA,94108,1990-01-01T00:00:00.000,,1990-01-01T00:00:00.000,,920 Sacramento St
0347451-01-001,347451,Bell Clifton L,1398 Noe St Real Estate,1398 Noe St,San Francisco,CA,94131,1999-12-21T00:00:00.000,,2000-01-05T00:00:00.000,,Po Box 14547
0347452-02-999,347452,Energetix Corp,Energetix,87 Saint Pauls N Rd,Hempstead,NY,11550,2001-07-18T00:00:00.000,,2006-03-16T00:00:00.000,,175 Wood Rd
0347461-02-001,347461,Soo Shone L,Bay Water X-Press,2850 San Bruno Ave,San Francisco,CA,94134,2003-09-16T00:00:00.000,,2003-12-01T00:00:00.000,,2850 San Bruno Ave
0347473-01-001,347473,Siharath Angela & Philip,Angelas Family Day Care,137 Nueva Ave,San Francisco,CA,94134,1997-03-27T00:00:00.000,,1997-03-27T00:00:00.000,,137 Nueva Ave
0347519-01-001,347519,Grelli Michael E,E Grelli Construction,419 Felton St,San Francisco,CA,94134,2003-07-01T00:00:00.000,,2003-07-01T00:00:00.000,,419 Felton St
0347533-01-999,347533,Moran Paul C,Lighthouse Electric,6 Central Dr,Mill Valley,CA,94941,2001-07-20T00:00:00.000,,2006-01-01T00:00:00.000,,6 Central Dr
0347552-01-001,347552,Jones Simmie,Jones 2 Squareroots,56 Wabash Ter,San Francisco,CA,94134,2001-07-20T00:00:00.000,,2001-07-20T00:00:00.000,,56 Wabash Ter
0347555-01-999,347555,Tmt Enterprises Inc,Tmt Enterprises Inc,1996 Oakland Rd,San Jose,CA,95131,2001-08-01T00:00:00.000,,2001-08-01T00:00:00.000,,1996 Oakland Rd
0347591-03-001,347591,Nucci Charles E Palmen-Nucci D,Charlie Nucci Photography,1250 Missouri St Unit 306,San Francisco,CA,94107,2005-03-21T00:00:00.000,,2012-01-01T00:00:00.000,,1250 Missouri St Unit 306
0347613-01-001,347613,Nguyen Thanh-Nha,Ultimate Productions,1000 Pennsylvania Ave Apt 3,San Francisco,CA,94107,2001-07-24T00:00:00.000,,2001-07-24T00:00:00.000,,9318 Desert Heat Ave
0347631-01-001,347631,Smerwick Enterprises Inc,Kelliher Construction,180 Urbano Dr,San Francisco,CA,94127,2001-06-01T00:00:00.000,,2002-01-01T00:00:00.000,,180 Urbano Dr
0347632-01-999,347632,Tse Raymond M,Ray's Electric,2541 9th Ave,Oakland,CA,94606,2001-07-24T00:00:00.000,,2001-07-24T00:00:00.000,,2541 9th Ave
0347661-01-999,347661,Ridley G Rip,Metrowplastics,344 Shaw Rd,S San Fran,CA,94080,2000-01-01T00:00:00.000,,2000-01-01T00:00:00.000,,180 Po Box 193603
0347664-01-001,347664,Da Chung Inc,Da Chung Inc,1352 34th Ave,San Francisco,CA,94122,2001-07-05T00:00:00.000,,2004-09-01T00:00:00.000,,1352 34th Ave
0347668-01-001,347668,Camarina Construction Company,Camarina Construction Company,2759 41st Ave,San Francisco,CA,94116,2001-07-18T00:00:00.000,,2001-07-18T00:00:00.000,,2759 41st Ave
0347677-01-999,347677,Pinheiro Jr Raimundo,S & J Cleaning Service,2140 Las Gallinas Ave,San Rafael,CA,94903,2001-07-26T00:00:00.000,,2008-03-11T00:00:00.000,,2140 Las Gallinas Ave
0347693-01-999,347693,Haverty Matthew B,Electrical Maintenance Install,5702 Marsh Dr Ste L,Pacheco,CA,94553,2001-07-26T00:00:00.000,,2001-07-26T00:00:00.000,,5702 Marsh Dr L Ste
0347694-01-001,347694,H E Banks & Associates Inc,H E Banks & Associates Inc,461 2nd St Apt 659,San Francisco,CA,94107,2001-08-01T00:00:00.000,,2004-01-01T00:00:00.000,,461 2nd St Apt 659
0347706-01-001,347706,Jennifer Hale Photography,Jennifer Hale Photography,2815 Bryant St Apt B,San Francisco,CA,94110,2001-08-01T00:00:00.000,,2009-02-12T00:00:00.000,,2815 Bryant St Apt B
0347715-01-001,347715,Mccormick & Schmick Rest Inc,Mccormick&Kuletos Seafood Rest,900 N Point St,San Francisco,CA,94109,2001-08-01T00:00:00.000,,2001-08-01T00:00:00.000,,1510 West Loop S
0347732-01-001,347732,Li Xia Sheng,L & G,2442 46th Ave,San Francisco,CA,94116,2001-07-27T00:00:00.000,,2001-07-27T00:00:00.000,,2953 20th Ave
0347738-01-999,347738,Flostor Engineering Inc,Flostor Engineering Inc,3366 Enterprise Ave,Hayward,CA,94545,2001-07-27T00:00:00.000,,2001-07-27T00:00:00.000,,21371 Cabot Blvd
0347774-01-001,347774,Bigeleisen David M,Flatiron Photographic Arts,1355 12th Ave,San Francisco,CA,94122,2001-08-07T00:00:00.000,,2001-08-07T00:00:00.000,,1355 12th Ave
0347775-01-001,347775,Feldman Igor L,Ilf,663 32nd Ave,San Francisco,CA,94121,2001-07-30T00:00:00.000,,2001-07-30T00:00:00.000,,663 32nd Ave
0347776-02-001,347776,Leshchenko Anatoliy,Lancompro,4930 California St,San Francisco,CA,94118,2009-10-08T00:00:00.000,,2009-10-08T00:00:00.000,,4930 California St
0347799-01-999,347799,West Coast Premier Constr Inc,West Coast Premier Constr Inc,1724 Mandela Pkwy #3,Oakland,CA,94607,2001-07-31T00:00:00.000,,2001-07-31T00:00:00.000,,1940 Union St Ste 1
0347824-01-999,347824,Central Concrete Supply Co Inc,Westside Building Materials,205 S Linden Ave,Sunnydale,CA,94082,2000-01-01T00:00:00.000,,2000-01-01T00:00:00.000,,1200 Urban Center Dr Dept Corp Tax
0347824-02-001,347824,Central Concrete Supply Co Inc,Bode Concrete,450 Amador St,San Francisco,CA,94124,2000-01-01T00:00:00.000,,2013-01-01T00:00:00.000,,1200 Urban Center Dr Dept Corp Tax
0347824-03-001,347824,Central Concrete Supply Co Inc,Bode Gravel Co,385 Mendell St,San Francisco,CA,94124,2000-01-01T00:00:00.000,,2013-01-01T00:00:00.000,,1200 Urban Center Dr Dept Corp Tax
0347843-03-001,347843,Mohamed Sadiq A,Hyde & Turk Market,161 Hyde St,San Francisco,CA,94102,2004-05-01T00:00:00.000,,2013-01-15T00:00:00.000,,322 26th Ave Apt 3
0347869-01-001,347869,Flynn Properties Inc,Flynn Properties Inc,225 Bush St Ste 1470,San Francisco,CA,94104,2001-08-01T00:00:00.000,,2001-08-01T00:00:00.000,,225 Bush St 1800 Ste
0347894-02-999,347894,Novo Construction Inc,Novo Construction Inc,1041 Hamilton Ct,Menlo Park,CA,94025,2001-08-02T00:00:00.000,,2003-01-01T00:00:00.000,,1460 Obrien Dr
0347906-01-001,347906,Nkamsi Paul M,Indierev Productions,1297 34th Ave,San Francisco,CA,94122,2001-08-02T00:00:00.000,,2003-03-02T00:00:00.000,,Po Box 190841
0347913-02-999,347913,San Jose Boiler Works Inc,San Jose Boiler Works Inc,1585 Schallenberger Rd,San Jose,CA,95131,2001-08-02T00:00:00.000,,2012-07-30T00:00:00.000,,1585 Schallenberger Rd
0347920-01-001,347920,2749 Hyde Street Partners LLC,2749 Hyde Street Partners LLC,2749 Hyde St,San Francisco,CA,94109,1999-08-17T00:00:00.000,,1999-08-17T00:00:00.000,,2749 Hyde St
0347926-01-001,347926,Li Richard,Richard's Restaurant Kitchen E,1084 Shafter Ave,San Francisco,CA,94124,2001-08-03T00:00:00.000,,2008-01-01T00:00:00.000,,739 Washington St Ste 300
0347934-01-999,347934,Axis Construction Inc,Axis Construction Inc,2566 Barrington Ct,Hayward,CA,94545,2001-08-03T00:00:00.000,,2001-08-03T00:00:00.000,,2544 Barrington Ct
0347935-01-001,347935,Howard Dermot M,Goodlife Kitchens,1604 Hayes St,San Francisco,CA,94117,2001-08-03T00:00:00.000,,2003-05-24T00:00:00.000,,1604 Hayes St
0347935-02-001,347935,Howard Dermot M,Goodlife Homes,1604 Hayes St,San Francisco,CA,94117,2001-08-03T00:00:00.000,,2003-05-24T00:00:00.000,,1604 Hayes St
0347945-01-001,347945,Kemp Tessa E,Tessa E Kemp,1060 Hampshire St,San Francisco,CA,94110,2001-08-01T00:00:00.000,,2002-01-01T00:00:00.000,,1060 Hampshire St
0347948-01-001,347948,Conary & Murphy LLC,Murphys Exchange,217 Kearny St,San Francisco,CA,94108,2001-08-15T00:00:00.000,,2001-08-15T00:00:00.000,,217 Kearny St
0347967-01-001,347967,Kennedy James E,James E Kennedy,685 47th Ave,San Francisco,CA,94121,2001-08-06T00:00:00.000,,2002-01-01T00:00:00.000,,1215 Pacific Ave Apt 203
0347970-01-999,347970,Elischer Construction Inc,Elischer Construction Inc,3282 Estates Ave,Pinole,CA,94564,2001-08-01T00:00:00.000,,2001-08-01T00:00:00.000,,3282 Estates Ave
0347991-01-001,347991,Fisher Kouadio Jeannette R,J F K West Africa Corr Counsel,390 4th St,San Francisco,CA,94107,2001-08-06T00:00:00.000,,2001-08-06T00:00:00.000,,Po Box 24019
0347991-02-001,347991,Fisher Kouadio Jeannette R,Fisher Foster Harris & Briscoe,390 4th St,San Francisco,CA,94107,2001-08-06T00:00:00.000,,2001-08-06T00:00:00.000,,Po Box 24019
0347991-03-001,347991,Fisher Kouadio Jeannette R,Madame Jfk  Attorney At Law,390 4th St,San Francisco,CA,94107,2001-08-06T00:00:00.000,,2006-06-06T00:00:00.000,,Po Box 24019
0347991-04-001,347991,Fisher Kouadio Jeannette R,Madame Jfk Genrtl Wealth Atty,390 4th St #A,San Francisco,CA,94107,2001-08-06T00:00:00.000,,2011-01-20T00:00:00.000,,Po Box 24019
0347998-01-999,347998,Robert Meuschke Company Inc,Rmc Painting & Restoration Inc,1039 Edwards Rd,Burlingame,CA,94010,2001-08-07T00:00:00.000,,2001-08-07T00:00:00.000,,1039 Edwards Rd
0348027-01-001,348027,Broadwell LLC,781-799 Broadway St,781 Broadway,San Francisco,CA,94133,2001-04-23T00:00:00.000,,2001-04-23T00:00:00.000,,635 Vallejo St
0348027-02-001,348027,Broadwell LLC,1350-1364 Powell St,1350 Powell St,San Francisco,CA,94133,2001-04-23T00:00:00.000,,2001-04-23T00:00:00.000,,635 Vallejo St
0348027-03-001,348027,Broadwell LLC,781-799 Broadway St,785 Broadway,San Francisco,CA,94133,2001-04-23T00:00:00.000,,2009-01-01T00:00:00.000,,635 Vallejo St
0348027-04-001,348027,Broadwell LLC,1350-1364 Powell St,1362 Powell St,San Francisco,CA,94133,2001-04-23T00:00:00.000,,2009-01-01T00:00:00.000,,635 Vallejo St
0348027-05-001,348027,Broadwell LLC,819-831 Sacramento St Apts,819 Sacramento St,San Francisco,CA,94108,2001-04-23T00:00:00.000,,2012-01-01T00:00:00.000,,635 Vallejo St
0348042-02-999,348042,Louthan Robert D,Oceana Construction,118 Santa Maria Ave,Pacifica,CA,94044,2003-10-15T00:00:00.000,,2003-10-15T00:00:00.000,,118 Santa Maria Ave
0348059-01-001,348059,Breedlove Mallun,Breed Love Gifts And Fashion,726 Capitol Ave,San Francisco,CA,94112,2001-08-08T00:00:00.000,,2001-08-08T00:00:00.000,,726 Capitol Ave
0348059-02-001,348059,Breedlove Mallun,From Scratch Bakery,726 Capitol Ave,San Francisco,CA,94112,2001-08-08T00:00:00.000,,2012-04-10T00:00:00.000,,726 Capitol Ave
0348105-01-001,348105,Nosal Daniel S,Daniel S Nosal,422 Oak St,San Francisco,CA,94102,2001-08-09T00:00:00.000,,2001-08-09T00:00:00.000,,422 Oak St
0348108-02-999,348108,Pena Alfredo A/Meza Lourdes P,Office/Legal Compliance Forms,2425 E 21st St Apt A,Oakland,CA,94601,2001-08-01T00:00:00.000,,2009-01-01T00:00:00.000,,771 S Mayfair Ave
0348127-01-001,348127,Oliblock,Oliblock,101 Point Lobos Ave Apt 307,San Francisco,CA,94121,2001-07-01T00:00:00.000,,2001-07-01T00:00:00.000,,380 Cumberland St
0348166-01-001,348166,Andrews Mark R,Mark Andrews,2511 26th Ave,San Francisco,CA,94116,2001-08-13T00:00:00.000,,2001-08-13T00:00:00.000,,150 Bonita Ave
0348189-02-001,348189,Zone Francine B,Zone Communication,1 Sansome St St Fl 35,San Francisco,CA,94104,2001-08-14T00:00:00.000,,2011-11-18T00:00:00.000,,201 Spear St Ste 1100
0348216-01-001,348216,Consolidated Adjusting Inc,Consolidated Adjusting Inc,1838 15th St,San Francisco,CA,94103,1998-03-01T00:00:00.000,,1998-03-01T00:00:00.000,,1838 15th St
0348219-02-999,348219,Mackay Meters Inc,Mackay Meters Inc,"4600 N. Hiatus Road, Sunrise, Fl",Lauderhill,FL,33351,2001-07-30T00:00:00.000,,2010-01-01T00:00:00.000,,251 Little Falls Dr
0348282-01-001,348282,Wilson Brian K,Brian K Wilson,380 Page St Apt 6,San Francisco,CA,94102,2001-08-01T00:00:00.000,,2006-05-31T00:00:00.000,,380 Page St Apt 6
0348287-01-001,348287,Ming Tai Wun-Tun Noodle Inc,Ming Tai Wun-Tun Noodle Inc,2455 Noriega St,San Francisco,CA,94122,2001-08-01T00:00:00.000,,2001-08-01T00:00:00.000,,Po Box 5503
0348307-01-001,348307,Cherdak Juliya,Just Like Mom Preschool,2336 21st Ave,San Francisco,CA,94116,2001-09-01T00:00:00.000,,2001-09-01T00:00:00.000,,2336 21st Ave Unit
0348336-01-999,348336,Commtech 21 LLC,Comtech 21 LLC,One Barnes Park South,Wallingford,CT,6492,2001-05-01T00:00:00.000,,2001-05-01T00:00:00.000,,3025 Artesia Blvd 79 #
0348361-01-001,348361,Edison Laurie T/Notkin Debbie,Books In Focus,1126 Guerrero St Apt 3,San Francisco,CA,94110,2001-07-21T00:00:00.000,,2001-07-21T00:00:00.000,,1126 Guerrero St Apt 3
0348375-01-001,348375,Nova Designs Builds Inc,Nova Designs Builds,297 Kansas St #C,San Francisco,CA,94103,2001-07-01T00:00:00.000,,2001-07-01T00:00:00.000,,297 Kansas St # C
0348409-02-001,348409,Behan Michael P,Behan Construction,16 Putnam St,San Francisco,CA,94110,2001-08-22T00:00:00.000,,2012-08-01T00:00:00.000,,211 Genebern Way
0348430-01-001,348430,Peirce Pamela K,Pamela K Peirce,572 Lakeview Ave,San Francisco,CA,94112,2001-08-15T00:00:00.000,,2001-08-15T00:00:00.000,,572 Lakeview Ave
0348485-01-001,348485,Purebred Productions Inc,Purebred Productions,76 Cameo Way,San Francisco,CA,94131,2001-08-15T00:00:00.000,,2006-01-01T00:00:00.000,,76 Cameo Way
0348494-01-001,348494,R P Construction Inc,R P Construction Inc,2117 Taraval St,San Francisco,CA,94116,2001-09-01T00:00:00.000,,2005-03-01T00:00:00.000,,2117 Taraval St
0348496-01-001,348496,Spotlight Promotions Inc,Spotlight Promotions Inc,2000 Van Ness Ave Ste 101,San Francisco,CA,94109,2001-08-01T00:00:00.000,,2001-08-01T00:00:00.000,,Po Box 1366
0348507-01-001,348507,Debas Mehari G,Friends Partnership,48 Melra Ct,San Francisco,CA,94134,2001-08-27T00:00:00.000,,2006-01-01T00:00:00.000,,48 Melra Ct
0348513-02-001,348513,S F Equipment,S F Equipment,1395 Evans Ave,San Francisco,CA,94124,2001-08-15T00:00:00.000,,2013-04-15T00:00:00.000,,1395 Evans Ave
0348563-03-001,348563,Kirsanova Eleena,Parkside Paradise,2138 19th Ave,San Francisco,CA,94116,2001-08-28T00:00:00.000,,2009-05-01T00:00:00.000,,2140 19th Ave
0348581-01-001,348581,Ebw Builders Inc,Ebw Builders Inc,2860 Laguna St,San Francisco,CA,94123,2001-08-29T00:00:00.000,,2011-04-22T00:00:00.000,,2860 Laguna St
0348610-01-001,348610,Double Fine Productions,Double Fine Productions,525 Brannan St Ste 200,San Francisco,CA,94107,2000-07-26T00:00:00.000,,2004-01-01T00:00:00.000,,525 Brannan St Ste 200
0348613-01-001,348613,Sun Roofing & Constr Co Inc,Sun Roofing & Constr Co Inc,2139 Jennings St,San Francisco,CA,94124,2001-01-01T00:00:00.000,,2001-01-01T00:00:00.000,,165 El Verano Way
0348637-01-001,348637,2020 Fillmore LLC,Harry's Bar,2020 Fillmore St,San Francisco,CA,94115,2001-09-01T00:00:00.000,,2001-09-01T00:00:00.000,,590 35th Ave
0348646-01-001,348646,Dd Cycles LLC,Dd Cycles,4049 Balboa St,San Francisco,CA,94121,2001-09-01T00:00:00.000,,2001-09-01T00:00:00.000,,4049 Balboa St
0348657-01-001,348657,Disley Terence L,Disleyworld Music,1021 Greenwich St Apt 5,San Francisco,CA,94133,2001-08-31T00:00:00.000,,2001-08-31T00:00:00.000,,640 Palma St # 478
0348663-02-001,348663,Hollingsworth Judy J,The Forte House,1498 24th Ave,San Francisco,CA,94122,2013-09-15T00:00:00.000,,2013-09-15T00:00:00.000,,1498 24th Ave
0348665-01-001,348665,Jing Wei Wei,J & D Trading Co,645 Larkin St,San Francisco,CA,94109,2001-09-01T00:00:00.000,,2001-09-01T00:00:00.000,,303 Southhill Blvd
0348691-01-003,348691,Li Xin Cai,Li Xin Cai,238 6th Ave,San Francisco,CA,94118,2001-09-04T00:00:00.000,,2012-05-23T00:00:00.000,,311 W 9th St
0348692-01-001,348692,Jew Herman M,Laigeen Arts & Design,590 6th St Apt 210,San Francisco,CA,94103,2001-09-01T00:00:00.000,,2001-09-01T00:00:00.000,,590 6th St Apt 210
0348692-02-001,348692,Jew Herman M,Laigeen Handiworks & More,590 6th St Apt 210,San Francisco,CA,94103,2001-09-01T00:00:00.000,,2005-04-07T00:00:00.000,,590 6th St Apt 210
0348694-02-999,348694,Zelaya Henry A,Zelaya Drywall,738 Larch Ave,S San Fran,CA,94080,2001-09-04T00:00:00.000,,2003-01-01T00:00:00.000,,Po Box 5094
0348699-02-999,348699,Westcoast Legal Service,Westcoast Legal Service,1245 S Winchester Blvd Ste 208,San Jose,CA,95128,2011-07-01T00:00:00.000,,2011-07-01T00:00:00.000,,1925 Winchester Blvd Ste 203
0348711-04-001,348711,Thakor B D & Thakor K B,Geary Parkway Motel,4750 Geary Blvd,San Francisco,CA,94118,2001-09-01T00:00:00.000,,2004-07-01T00:00:00.000,,151 Leavenworth St
0348752-01-001,348752,Evan Eileen P,Eileen Evan,582 6th St,San Francisco,CA,94103,2001-07-27T00:00:00.000,,2001-07-27T00:00:00.000,,13648 Westover Dr
0348760-02-999,348760,Jones Dianne M,Dianne Jones Photographer,3117 College Ave,Berkeley,CA,94705,2001-09-06T00:00:00.000,,2006-06-02T00:00:00.000,,3117 College Ave Apt 6
0348820-01-999,348820,Edwards Lifesciences LLC,Edwards Lifesciences LLC,1 Edwards Wy,Corte Madera,CA,94925,2000-04-01T00:00:00.000,,2000-04-01T00:00:00.000,,1 Edwards Way
0348842-01-001,348842,Park Jonathan S,Parcade Company,729 Corbett Ave,San Francisco,CA,94131,2001-09-10T00:00:00.000,,2001-09-10T00:00:00.000,,729 Corbett Ave
0348849-02-001,348849,Beauvais Geraldine,Geraldine Beauvais,1385 28th Ave Apt 5,San Francisco,CA,94122,2001-09-10T00:00:00.000,,2005-11-17T00:00:00.000,,1385 28th Ave Apt 5
0348860-02-001,348860,Avalon Global Asset Mgmt LLC,Avalon Global Asset Mgmt LLC,100 Pine St Ste 1900,San Francisco,CA,94111,2000-01-17T00:00:00.000,,2013-12-13T00:00:00.000,,100 Pine St Ste 2260
0348870-01-999,348870,Delta Bay Waterproofing Inc,Delta Bay Waterproofing Inc,512 W 4th St,Antioch,CA,94509,2001-10-01T00:00:00.000,,2001-10-01T00:00:00.000,,512 W 4th St
0348914-02-001,348914,Snyder Gregory J,Snyder Construction,2614 47th Ave,San Francisco,CA,94116,2012-07-01T00:00:00.000,,2012-07-01T00:00:00.000,,2614 47th Ave
0348939-02-999,348939,C Overaa & Co,C Overaa & Co,200 Parr Blvd,Richmond,CA,94801,2012-01-04T00:00:00.000,,2012-01-04T00:00:00.000,,200 Parr Blvd
