incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
7075191,0,70751910,412 Madrid Street,2007-09-19,72620245,2007-09-19 14:44:38,2007-09-19 14:49:07,2007-09-19 15:25:50,San Francisco,94112.0,B09,43,1461.0,12,37,0,0,0,0,E43,1000.0,50.0,0,0,0,0,1,"160  -  Special outside fire, other",Mutual aid received,11  -  Extinguish,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,429  -  Multifamily dwellings,"72  -  Exterior balcony, unenclosed porch",2  -  Unintentional,61  -  High wind,,60  -  Heat; other open flame/smoking materi,"86  -  Fence, pole",N  -  None,1  - Enclosed building,2  - In normal use,1.0,12  - Exterior wall covering or finish,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded","0  - Detector failure reason, other",N  - None Present,,,,0.0,11.0,Excelsior,"-122.43209074, 37.72301518",2007-09-19 16:50:26,2025-06-01 02:18:08
7075193,0,70751930,Francisco Street / Columbus Avenue,2007-09-19,72620247,2007-09-19 14:47:43,2007-09-19 14:51:08,2007-09-19 14:51:48,San Francisco,94133.0,B01,28,1461.0,2,8,0,0,0,0,E28,1000.0,50.0,0,0,0,0,1,"711  -  Municipal alarm system, Street Box False",Mutual aid received,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"960  -  Street, other","24  -  Cooking area, kitchen",2  -  Unintentional,53  -  Equipment unattended,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,12  - Exterior wall covering or finish,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded","0  - Detector failure reason, other",N  - None Present,,,,0.0,3.0,Russian Hill,"-122.416056, 37.804354",2007-09-19 21:07:19,2025-06-01 02:18:08
7075195,0,70751950,Divisadero Street / Pine Street,2007-09-19,72620251,2007-09-19 15:08:29,2007-09-19 15:12:08,2007-09-19 16:24:29,San Francisco,94115.0,B04,10,1461.0,2,5,2,3,0,0,E10,1000.0,50.0,0,0,0,0,1,"311  -  Medical assist, assist EMS crew",Mutual aid received,"30  -  Emergency medical services, other",86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"962  -  Residential street, road or residential dr","24  -  Cooking area, kitchen",2  -  Unintentional,53  -  Equipment unattended,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,12  - Exterior wall covering or finish,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded","0  - Detector failure reason, other",N  - None Present,,,,0.0,2.0,Pacific Heights,"-122.440251, 37.787111",2007-09-20 08:39:19,2025-06-01 02:18:08
7075199,0,70751990,2190 Powell Street,2007-09-19,72620257,2007-09-19 15:20:50,2007-09-19 15:20:50,2007-09-19 16:35:32,San Francisco,94133.0,B01,28,1461.0,1,2,0,0,0,0,AR1,0.0,25.0,0,0,0,0,1,"118  -  Trash or rubbish fire, contained",Mutual aid received,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,215  -  Middle/Junior or High School,"01  -  Corridor, mall",1  -  Intentional,NN  -  None,,60  -  Heat; other open flame/smoking materi,"92  -  Magazine, newspaper, writing paper",N  -  None,1  - Enclosed building,2  - In normal use,1.0,12  - Exterior wall covering or finish,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded","0  - Detector failure reason, other",N  - None Present,,,,0.0,3.0,North Beach,"-122.413226, 37.80376",2016-05-12 14:23:23,2025-06-01 02:18:08
7075205,0,70752050,1 Sf Intl Airport,2007-09-19,72620265,2007-09-19 14:37:02,2007-09-19 15:03:46,2007-09-19 15:04:48,San Francisco International Airport area,94128.0,B09,A3,1461.0,6,13,0,0,0,0,AP,1000.0,50.0,0,0,0,0,1,462  -  Aircraft standby,Mutual aid received,92  -  Standby,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,972  -  Aircraft runway,"24  -  Cooking area, kitchen",2  -  Unintentional,53  -  Equipment unattended,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,12  - Exterior wall covering or finish,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded","0  - Detector failure reason, other",N  - None Present,,,,0.0,3.0,Mission,"-122.38416, 37.616901",2007-09-19 17:28:03,2025-06-01 02:18:08
7075207,0,70752070,501 Geary Street,2007-09-19,72620268,2007-09-19 16:11:33,2007-09-19 16:15:55,2007-09-19 16:17:50,San Francisco,94109.0,B01,3,1461.0,3,12,0,0,0,0,E03,1000.0,50.0,0,0,0,0,1,745  -  Alarm system sounded/no fire - accidental,Mutual aid received,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,429  -  Multifamily dwellings,"24  -  Cooking area, kitchen",2  -  Unintentional,53  -  Equipment unattended,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,12  - Exterior wall covering or finish,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded","0  - Detector failure reason, other",N  - None Present,,,,0.0,5.0,Tenderloin,"-122.41159, 37.786862",2007-09-19 18:52:13,2025-06-01 02:18:08
7075209,0,70752090,100 Park Street,2007-09-19,72620271,2007-09-19 16:29:59,2007-09-19 16:29:59,2007-09-19 16:57:46,San Francisco,94110.0,B06,32,1461.0,1,4,0,0,0,0,E32,1000.0,50.0,0,0,0,0,1,444  -  Power line down (wire),Mutual aid received,55  -  Establish safe area,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"962  -  Residential street, road or residential dr","24  -  Cooking area, kitchen",2  -  Unintentional,53  -  Equipment unattended,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,12  - Exterior wall covering or finish,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded","0  - Detector failure reason, other",N  - None Present,,,,0.0,9.0,Bernal Heights,"-122.4240187, 37.73734913",2007-10-07 19:54:20,2025-06-01 02:18:08
7075211,0,70752110,34 Germania Street,2007-09-19,72620274,2007-09-19 16:31:01,2007-09-19 16:34:39,2007-09-19 16:52:42,San Francisco,94114.0,B05,6,1461.0,1,4,0,0,0,0,E06,1000.0,50.0,0,0,0,0,1,911  -  Citizen complaint,Mutual aid received,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,419  -  1 or 2 family dwelling,"24  -  Cooking area, kitchen",2  -  Unintentional,53  -  Equipment unattended,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,12  - Exterior wall covering or finish,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded","0  - Detector failure reason, other",N  - None Present,,,,0.0,5.0,Hayes Valley,"-122.42915612, 37.77096244",2007-09-19 16:58:16,2025-06-01 02:18:08
7075213,0,70752130,Silver Avenue / Mission Street,2007-09-19,72620279,2007-09-19 16:55:25,2007-09-19 16:59:13,2007-09-19 17:48:50,San Francisco,94112.0,B09,32,1461.0,3,10,2,3,0,0,E32,1000.0,50.0,0,0,0,0,1,324  -  Motor vehicle accident with no injuries.,Mutual aid received,74  -  Provide apparatus,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"960  -  Street, other","24  -  Cooking area, kitchen",2  -  Unintentional,53  -  Equipment unattended,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,12  - Exterior wall covering or finish,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded","0  - Detector failure reason, other",N  - None Present,,,,0.0,11.0,Outer Mission,"-122.431295, 37.72873",2007-09-19 23:01:39,2025-06-01 02:18:08
7075218,0,70752180,1111 Pine Street,2007-09-19,72620286,2007-09-19 17:13:12,2007-09-19 17:20:20,2007-09-19 17:47:02,San Francisco,94109.0,B01,41,1461.0,2,6,0,0,0,0,T03,1000.0,50.0,0,0,0,0,1,"400  -  Hazardous condition, other",Mutual aid received,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,963  -  Street or road in commercial area,"24  -  Cooking area, kitchen",2  -  Unintentional,53  -  Equipment unattended,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,12  - Exterior wall covering or finish,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded","0  - Detector failure reason, other",N  - None Present,,,,0.0,3.0,Nob Hill,"-122.41444871, 37.79010994",2007-09-19 18:54:05,2025-06-01 02:18:08
7075223,0,70752230,4059 26th Street,2007-09-19,72620293,2007-09-19 17:26:39,2007-09-19 17:30:39,2007-09-19 17:31:32,San Francisco,94114.0,B06,11,1461.0,3,10,0,0,0,0,B06,1000.0,50.0,0,0,0,0,1,745  -  Alarm system sounded/no fire - accidental,Mutual aid received,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,419  -  1 or 2 family dwelling,"24  -  Cooking area, kitchen",2  -  Unintentional,53  -  Equipment unattended,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,12  - Exterior wall covering or finish,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded","0  - Detector failure reason, other",N  - None Present,,,,0.0,8.0,Noe Valley,"-122.430635, 37.748215",2007-09-22 14:27:45,2025-06-01 02:18:08
7075229,0,70752290,139 Townsend Street,2007-09-19,72620299,2007-09-19 17:53:44,2007-09-19 17:58:30,2007-09-19 18:08:17,San Francisco,94105.0,B03,8,1461.0,1,4,0,0,0,0,E08,1000.0,50.0,0,0,0,0,1,735  -  Alarm system sounded due to malfunction,Mutual aid received,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"500  -  Mercantile, business, other","24  -  Cooking area, kitchen",2  -  Unintentional,53  -  Equipment unattended,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,12  - Exterior wall covering or finish,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded","0  - Detector failure reason, other",N  - None Present,,,,0.0,6.0,Mission Bay,"-122.391283, 37.779916",2007-09-19 20:55:12,2025-06-01 02:18:08
7075234,0,70752340,Bradford Street / Bernal Heights Block.,2007-09-19,72620305,2007-09-19 18:24:03,2007-09-19 18:32:02,2007-09-19 18:36:09,San Francisco,94110.0,B10,9,1461.0,1,3,0,0,0,0,E09,1000.0,50.0,0,0,0,0,1,444  -  Power line down (wire),Mutual aid received,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"962  -  Residential street, road or residential dr","24  -  Cooking area, kitchen",2  -  Unintentional,53  -  Equipment unattended,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,12  - Exterior wall covering or finish,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded","0  - Detector failure reason, other",N  - None Present,,,,0.0,9.0,Bernal Heights,"-122.4094612, 37.74239527",2007-09-19 18:49:27,2025-06-01 02:18:08
7075235,0,70752350,Phelan Avenue / Ocean Avenue,2007-09-19,72620306,2007-09-19 18:36:40,2007-09-19 18:38:41,2007-09-19 18:44:37,San Francisco,94112.0,B09,15,1461.0,1,4,0,0,0,0,E15,1000.0,50.0,0,0,0,0,1,"118  -  Trash or rubbish fire, contained",Mutual aid received,11  -  Extinguish,86  -  Investigate,86  -  Investigate,U  -  Unknown,963  -  Street or road in commercial area,"24  -  Cooking area, kitchen",2  -  Unintentional,53  -  Equipment unattended,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,12  - Exterior wall covering or finish,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded","0  - Detector failure reason, other",N  - None Present,,,,0.0,11.0,Oceanview/Merced/Ingleside,"-122.45233, 37.723079",2007-09-19 21:13:22,2025-06-01 02:18:08
7075236,0,70752360,1730 Sunnydale Avenue,2007-09-19,72620307,2007-09-19 18:37:53,2007-09-19 18:42:20,2007-09-19 19:30:45,San Francisco,94124.0,B09,43,1461.0,3,10,2,3,0,0,E43,1000.0,50.0,0,0,0,0,1,"311  -  Medical assist, assist EMS crew",Mutual aid received,"30  -  Emergency medical services, other",86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,429  -  Multifamily dwellings,"24  -  Cooking area, kitchen",2  -  Unintentional,53  -  Equipment unattended,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,12  - Exterior wall covering or finish,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded","0  - Detector failure reason, other",N  - None Present,,,,0.0,10.0,Visitacion Valley,"-122.4150847, 37.7117151",2007-09-19 23:07:07,2025-06-01 02:18:08
7075238,0,70752380,Pine Street / Buchanan Street,2007-09-19,72620309,2007-09-19 18:39:02,2007-09-19 18:43:32,2007-09-19 18:44:33,San Francisco,94115.0,B04,38,1461.0,1,4,1,2,0,0,E38,1000.0,50.0,0,0,0,0,1,"311  -  Medical assist, assist EMS crew",Mutual aid received,"30  -  Emergency medical services, other",86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,963  -  Street or road in commercial area,"24  -  Cooking area, kitchen",2  -  Unintentional,53  -  Equipment unattended,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,12  - Exterior wall covering or finish,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded","0  - Detector failure reason, other",N  - None Present,,,,0.0,5.0,Pacific Heights,"-122.430358, 37.788367",2007-11-10 19:12:39,2025-06-01 02:18:08
7075240,0,70752400,650 Jamestown Avenue,2007-09-19,72620311,2007-09-19 18:41:38,2007-09-19 18:46:32,2007-09-19 19:27:33,San Francisco,94124.0,B10,17,1461.0,1,4,0,0,0,0,E17,1000.0,50.0,0,0,0,0,1,"118  -  Trash or rubbish fire, contained",Mutual aid received,86  -  Investigate,86  -  Investigate,86  -  Investigate,U  -  Unknown,931  -  Open land or field,"24  -  Cooking area, kitchen",2  -  Unintentional,53  -  Equipment unattended,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,12  - Exterior wall covering or finish,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded","0  - Detector failure reason, other",N  - None Present,,,,0.0,10.0,Bayview Hunters Point,"-122.386415, 37.713411",2007-09-20 07:57:32,2025-06-01 02:18:08
7075241,0,70752410,24th Street / Harrison Street,2007-09-19,72620312,2007-09-19 18:54:54,2007-09-19 18:59:31,2007-09-19 20:01:48,San Francisco,94110.0,B06,7,1461.0,5,28,0,0,0,0,B10,1000.0,50.0,0,0,0,0,1,322  -  Vehicle accident with injuries,Mutual aid received,"22  -  Rescue, remove from harm",33  -  Provide advanced life support (ALS),86  -  Investigate,1  -  Detector alerted occupants,"962  -  Residential street, road or residential dr","24  -  Cooking area, kitchen",2  -  Unintentional,53  -  Equipment unattended,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,12  - Exterior wall covering or finish,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded","0  - Detector failure reason, other",N  - None Present,,,,0.0,9.0,Mission,"-122.411902, 37.752628",2007-09-20 08:00:11,2025-06-01 02:18:08
7075249,0,70752490,1253 Bush Street,2007-09-19,72620321,2007-09-19 19:32:46,2007-09-19 19:39:06,2007-09-19 21:37:42,San Francisco,94109.0,B04,3,1461.0,1,4,1,1,0,0,T03,1000.0,50.0,0,0,0,0,1,"500  -  Service Call, other",Mutual aid received,52  -  Forcible entry,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"400  -  Residential, other","24  -  Cooking area, kitchen",2  -  Unintentional,53  -  Equipment unattended,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,12  - Exterior wall covering or finish,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded","0  - Detector failure reason, other",N  - None Present,,,,0.0,3.0,Nob Hill,"-122.41784456, 37.78871838",2007-09-20 01:32:39,2025-06-01 02:18:08
7075252,0,70752520,1916 Octavia Street,2007-09-19,72620325,2007-09-19 19:48:06,2007-09-19 19:51:49,2007-09-19 19:56:31,San Francisco,94115.0,B04,38,1461.0,3,10,0,0,0,0,E38,1000.0,50.0,0,0,0,0,1,"113  -  Cooking fire, confined to container",Mutual aid received,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"460  -  Dormitory type residence, other","24  -  Cooking area, kitchen",2  -  Unintentional,53  -  Equipment unattended,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,12  - Exterior wall covering or finish,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded","0  - Detector failure reason, other",N  - None Present,,,,0.0,2.0,Pacific Heights,"-122.4270401, 37.79037387",2007-09-20 08:47:08,2025-06-01 02:18:08
7075253,0,70752530,Palou Avenue / Phelps Street,2007-09-19,72620326,2007-09-19 19:48:18,2007-09-19 19:53:17,2007-09-19 20:34:00,San Francisco,94124.0,B10,17,1461.0,1,4,0,0,0,0,E42,1000.0,50.0,0,0,0,0,1,323  -  Auto/Ped. Accident (Veh.),Mutual aid received,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"960  -  Street, other","24  -  Cooking area, kitchen",2  -  Unintentional,53  -  Equipment unattended,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,12  - Exterior wall covering or finish,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded","0  - Detector failure reason, other",N  - None Present,,,,0.0,10.0,Bayview Hunters Point,"-122.394664, 37.736107",2007-09-20 08:07:01,2025-06-01 02:18:08
7075254,0,70752540,3825 21st Street,2007-09-19,72620328,2007-09-19 19:48:08,2007-09-19 19:55:57,2007-09-19 20:03:44,San Francisco,94114.0,B06,24,1461.0,1,4,0,0,0,0,E11,1000.0,50.0,0,0,0,0,1,"331  -  Lock - in (if lock out , use 511 )",Mutual aid received,"22  -  Rescue, remove from harm",86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"400  -  Residential, other","24  -  Cooking area, kitchen",2  -  Unintentional,53  -  Equipment unattended,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,12  - Exterior wall covering or finish,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded","0  - Detector failure reason, other",N  - None Present,,,,0.0,8.0,Noe Valley,"-122.43294149, 37.75594241",2007-10-10 09:12:34,2025-06-01 02:18:08
7075255,0,70752550,Mission Street / Trumbull Street,2007-09-19,72620329,2007-09-19 19:52:37,2007-09-19 19:55:38,2007-09-19 20:39:31,San Francisco,94112.0,B09,32,1461.0,0,0,4,11,0,0,E32,1000.0,50.0,0,0,0,0,1,321  -  EMS excluding veh. accident w/injuries,Mutual aid received,"30  -  Emergency medical services, other",86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"962  -  Residential street, road or residential dr","24  -  Cooking area, kitchen",2  -  Unintentional,53  -  Equipment unattended,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,12  - Exterior wall covering or finish,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded","0  - Detector failure reason, other",N  - None Present,,,,0.0,11.0,Outer Mission,"-122.429307, 37.730743",2007-10-07 19:59:40,2025-06-01 02:18:08
7075263,0,70752630,698 2nd Street,2007-09-19,72620337,2007-09-19 20:15:27,2007-09-19 20:17:32,2007-09-19 20:33:35,San Francisco,94105.0,B03,8,1461.0,1,1,0,0,0,0,B03,1000.0,50.0,0,0,0,0,1,745  -  Alarm system sounded/no fire - accidental,Mutual aid received,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,599  -  Business office,"24  -  Cooking area, kitchen",2  -  Unintentional,53  -  Equipment unattended,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,12  - Exterior wall covering or finish,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded","0  - Detector failure reason, other",N  - None Present,,,,0.0,6.0,Financial District/South Beach,"-122.390627, 37.780605",2007-09-19 20:52:27,2025-06-01 02:18:08
7075264,0,70752640,457 Ellis Street,2007-09-19,72620338,2007-09-19 20:15:14,2007-09-19 20:19:10,2007-09-19 20:29:33,San Francisco,94102.0,B03,3,1461.0,10,30,0,0,0,0,T03,1000.0,5.0,0,0,0,0,1,"113  -  Cooking fire, confined to container",Mutual aid received,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,429  -  Multifamily dwellings,"24  -  Cooking area, kitchen",2  -  Unintentional,53  -  Equipment unattended,,"10  -  Heat from powered equipment, other","51  -  Box, carton, bag, basket, barrel",N  -  None,1  - Enclosed building,2  - In normal use,1.0,12  - Exterior wall covering or finish,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded","0  - Detector failure reason, other",N  - None Present,,,,0.0,5.0,Tenderloin,"-122.4136412, 37.78447248",2007-09-27 22:10:24,2025-06-01 02:18:08
7075270,0,70752700,55 Stockton Street,2007-09-19,72620346,2007-09-19 21:25:36,2007-09-19 21:31:34,2007-09-19 21:35:20,San Francisco,94133.0,B03,1,1461.0,3,11,0,0,0,0,E01,1000.0,50.0,0,0,0,0,1,"740  -  Unintentional alarm, other",Mutual aid received,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"580  -  General retail, other","24  -  Cooking area, kitchen",2  -  Unintentional,53  -  Equipment unattended,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,12  - Exterior wall covering or finish,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded","0  - Detector failure reason, other",N  - None Present,,,,0.0,3.0,Financial District/South Beach,"-122.406219, 37.786186",2008-08-09 08:59:02,2025-06-01 02:18:08
7075273,0,70752730,Montgomery Street / Post Street,2007-09-19,72620352,2007-09-19 21:53:25,2007-09-19 21:58:04,2007-09-19 22:02:07,San Francisco,94111.0,B01,13,1461.0,1,4,0,0,0,0,E13,1000.0,50.0,0,0,0,0,1,"118  -  Trash or rubbish fire, contained",Mutual aid received,"10  -  Fire, other",86  -  Investigate,86  -  Investigate,U  -  Unknown,"960  -  Street, other","24  -  Cooking area, kitchen",2  -  Unintentional,53  -  Equipment unattended,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,12  - Exterior wall covering or finish,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded","0  - Detector failure reason, other",N  - None Present,,,,0.0,3.0,Financial District/South Beach,"-122.40207, 37.78872",2007-09-20 05:42:28,2025-06-01 02:18:08
7075275,0,70752750,1500 Van Ness Avenue,2007-09-19,72620355,2007-09-19 22:05:58,2007-09-19 22:10:15,2007-09-19 22:23:12,San Francisco,94109.0,B04,38,1461.0,3,10,0,0,0,0,E38,1000.0,50.0,0,0,0,0,1,735  -  Alarm system sounded due to malfunction,Mutual aid received,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"449  -  Hotel/motel, commercial","24  -  Cooking area, kitchen",2  -  Unintentional,53  -  Equipment unattended,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,12  - Exterior wall covering or finish,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded","0  - Detector failure reason, other",N  - None Present,,,,0.0,3.0,Nob Hill,"-122.422068, 37.789489",2007-09-20 08:48:33,2025-06-01 02:18:08
