incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
6091209,0,60912090,945 Sacramento Street,2006-11-19,63230175,2006-11-19 13:00:52,2006-11-19 13:04:00,2006-11-19 13:18:48,San Francisco,94133,B01,2,1451.0,3,11,0,0,0,0,B01,0,0.0,0,0,0,0,1,"113  -  Cooking fire, confined to container",,63  -  Restore fire alarm system,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,429  -  Multifamily dwellings,"24  -  Cooking area, kitchen",2  -  Unintentional,"20  -  Mechanical failure, malfunction, othe",,UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,3.0,Chinatown,"-122.408276, 37.793038",2006-11-19 17:24:34,2025-06-01 02:18:08
6091211,0,60912110,650 Jamestown Avenue,2006-11-19,63230177,2006-11-19 13:16:08,2006-11-19 13:20:23,2006-11-19 13:45:14,San Francisco,94124,B10,17,1451.0,2,9,0,0,0,0,E17,0,0.0,0,0,0,0,1,"151  -  Outside rubbish, trash or waste fire",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"123  -  Stadium, arena","24  -  Cooking area, kitchen",2  -  Unintentional,"20  -  Mechanical failure, malfunction, othe",,UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,10.0,Bayview Hunters Point,"-122.386415, 37.713411",2006-11-19 16:33:34,2025-06-01 02:18:08
6091221,0,60912210,1919 Quesada Avenue,2006-11-19,63230188,2006-11-19 13:55:57,2006-11-19 14:00:50,2006-11-19 14:03:05,San Francisco,94124,B10,42,1451.0,3,10,0,0,0,0,E42,0,0.0,0,0,0,0,1,745  -  Alarm system sounded/no fire - accidental,,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,419  -  1 or 2 family dwelling,"24  -  Cooking area, kitchen",2  -  Unintentional,"20  -  Mechanical failure, malfunction, othe",,UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,10.0,Bayview Hunters Point,"-122.395577, 37.735927596",2006-11-19 16:03:26,2025-06-01 02:18:08
6091223,0,60912230,33rd Avenue / Taraval Street,2006-11-19,63230192,2006-11-19 14:05:23,2006-11-19 14:09:06,2006-11-19 14:11:24,San Francisco,94122,B08,18,1451.0,1,4,0,0,0,0,E18,0,0.0,0,0,0,0,1,522  -  Water or steam leak,,61  -  Restore municipal services,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"962  -  Residential street, road or residential dr","24  -  Cooking area, kitchen",2  -  Unintentional,"20  -  Mechanical failure, malfunction, othe",,UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,4.0,Sunset/Parkside,"-122.490692, 37.742388",2006-11-19 21:24:51,2025-06-01 02:18:08
6091224,0,60912240,Grove Street / Van Ness Avenue,2006-11-19,63230194,2006-11-19 14:07:47,2006-11-19 14:09:58,2006-11-19 14:13:25,San Francisco,94102,B02,36,1451.0,1,3,0,0,0,0,E36,0,0.0,0,0,0,0,1,"118  -  Trash or rubbish fire, contained",,86  -  Investigate,86  -  Investigate,86  -  Investigate,U  -  Unknown,"960  -  Street, other","24  -  Cooking area, kitchen",2  -  Unintentional,"20  -  Mechanical failure, malfunction, othe",,UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,5.0,Hayes Valley,"-122.419885, 37.778251",2006-11-19 15:07:19,2025-06-01 02:18:08
6091231,0,60912310,539 Moscow Street,2006-11-19,63230205,2006-11-19 14:42:56,2006-11-19 14:45:29,2006-11-19 14:52:45,San Francisco,94112,B09,43,1451.0,1,4,0,0,0,0,E43,0,0.0,0,0,0,0,1,911  -  Citizen complaint,,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,419  -  1 or 2 family dwelling,"24  -  Cooking area, kitchen",2  -  Unintentional,"20  -  Mechanical failure, malfunction, othe",,UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,11.0,Excelsior,"-122.42902806, 37.71895168",2006-11-19 21:31:49,2025-06-01 02:18:08
6091232,0,60912320,445 Burnett Avenue,2006-11-19,63230206,2006-11-19 14:44:15,2006-11-19 14:49:11,2006-11-19 15:16:17,San Francisco,94114,B06,24,1451.0,2,9,0,0,0,0,E24,0,0.0,0,0,0,0,1,131  -  Passenger vehicle fire,,11  -  Extinguish,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"960  -  Street, other",UU  -  Undetermined,2  -  Unintentional,"20  -  Mechanical failure, malfunction, othe",,UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,8.0,Twin Peaks,"-122.443949, 37.7542",2006-11-19 16:27:25,2025-06-01 02:18:08
6091234,0,60912340,3535 Balboa Street,2006-11-19,63230208,2006-11-19 14:51:54,2006-11-19 14:55:01,2006-11-19 15:02:20,San Francisco,94121,B07,34,1451.0,3,10,0,0,0,0,E34,0,0.0,0,0,0,0,1,"740  -  Unintentional alarm, other",,63  -  Restore fire alarm system,81  -  Incident command,86  -  Investigate,1  -  Detector alerted occupants,429  -  Multifamily dwellings,"24  -  Cooking area, kitchen",2  -  Unintentional,"20  -  Mechanical failure, malfunction, othe",,UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,1.0,Outer Richmond,"-122.49697518, 37.77548243",2006-11-19 15:10:55,2025-06-01 02:18:08
6091241,0,60912410,1600 Larkin Street,2006-11-19,63230215,2006-11-19 15:35:33,2006-11-19 15:39:38,2006-11-19 15:49:22,San Francisco,94109,B04,41,1451.0,1,4,0,0,0,0,E41,0,0.0,0,0,0,0,1,"400  -  Hazardous condition, other",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"400  -  Residential, other","24  -  Cooking area, kitchen",2  -  Unintentional,"20  -  Mechanical failure, malfunction, othe",,UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,3.0,Russian Hill,"-122.41913743, 37.79274695",2006-11-19 15:54:03,2025-06-01 02:18:08
6091247,0,60912470,24th Avenue / Santiago Street,2006-11-19,63230222,2006-11-19 15:54:52,2006-11-19 15:58:45,2006-11-19 16:05:02,San Francisco,94122,B08,40,1451.0,1,4,0,0,0,0,E40,0,0.0,0,0,0,0,1,"118  -  Trash or rubbish fire, contained",,11  -  Extinguish,86  -  Investigate,86  -  Investigate,2  -  Detector did not alert occupants,"962  -  Residential street, road or residential dr","24  -  Cooking area, kitchen",2  -  Unintentional,"20  -  Mechanical failure, malfunction, othe",,UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,4.0,Sunset/Parkside,"-122.48118, 37.74468",2006-11-19 16:28:43,2025-06-01 02:18:08
6091252,0,60912520,Filbert Street / Fillmore Street,2006-11-19,63230227,2006-11-19 16:21:31,2006-11-19 16:24:49,2006-11-19 16:35:53,San Francisco,94123,B04,16,1451.0,1,4,0,0,0,0,E16,0,0.0,0,0,0,0,1,522  -  Water or steam leak,,"00  -  Action taken, other",86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"150  -  Public or government, other","24  -  Cooking area, kitchen",2  -  Unintentional,"20  -  Mechanical failure, malfunction, othe",,UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,2.0,Marina,"-122.4340975, 37.79827709",2006-11-19 16:50:17,2025-06-01 02:18:08
6091253,0,60912530,Keith Street / Newcomb Avenue,2006-11-19,63230228,2006-11-19 16:23:21,2006-11-19 16:25:35,2006-11-19 16:26:21,San Francisco,94124,B10,17,1451.0,2,9,0,0,0,0,E17,0,0.0,0,0,0,0,1,"711  -  Municipal alarm system, Street Box False",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"962  -  Residential street, road or residential dr","24  -  Cooking area, kitchen",2  -  Unintentional,"20  -  Mechanical failure, malfunction, othe",,UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,10.0,Bayview Hunters Point,"-122.386047, 37.733181843",2006-11-19 16:36:19,2025-06-01 02:18:08
6091254,0,60912540,650 Jamestown Avenue,2006-11-19,63230229,2006-11-19 16:24:16,2006-11-19 16:33:56,2006-11-19 16:51:40,San Francisco,94124,B10,44,1451.0,1,3,0,0,0,0,E44,0,0.0,0,0,0,0,1,154  -  Dumpster/Outside trash receptacle fire,,11  -  Extinguish,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,965  -  Vehicle parking area,"24  -  Cooking area, kitchen",2  -  Unintentional,"20  -  Mechanical failure, malfunction, othe",,UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,10.0,Bayview Hunters Point,"-122.386415, 37.713411",2006-11-19 22:31:02,2025-06-01 02:18:08
6091255,0,60912550,650 Jamestown Avenue,2006-11-19,63230232,2006-11-19 16:51:49,2006-11-19 16:57:00,2006-11-19 17:08:40,San Francisco,94124,B10,17,1451.0,1,3,0,0,0,0,E44,0,0.0,0,0,0,0,1,154  -  Dumpster/Outside trash receptacle fire,,11  -  Extinguish,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,965  -  Vehicle parking area,"24  -  Cooking area, kitchen",2  -  Unintentional,"20  -  Mechanical failure, malfunction, othe",,UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,10.0,Bayview Hunters Point,"-122.386415, 37.713411",2006-11-19 22:37:39,2025-06-01 02:18:08
6091261,0,60912610,418 Bayshore Block,2006-11-19,63230240,2006-11-19 17:12:18,2006-11-19 17:17:26,2006-11-19 17:31:35,San Francisco,94112,B10,42,1451.0,1,5,0,0,0,0,T09,0,0.0,0,0,0,0,1,553  -  Public service,,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,549  -  Specialty shop,"24  -  Cooking area, kitchen",2  -  Unintentional,"20  -  Mechanical failure, malfunction, othe",,UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,9.0,Bayview Hunters Point,"-122.406803, 37.740954",2007-02-10 11:53:36,2025-06-01 02:18:08
6091266,0,60912660,650 Jamestown Avenue,2006-11-19,63230246,2006-11-19 17:28:27,2006-11-19 17:35:57,2006-11-19 17:47:38,San Francisco,94124,B10,17,1451.0,1,4,0,0,0,0,E17,0,0.0,0,0,0,0,1,"151  -  Outside rubbish, trash or waste fire",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"123  -  Stadium, arena","24  -  Cooking area, kitchen",2  -  Unintentional,"20  -  Mechanical failure, malfunction, othe",,UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,10.0,Bayview Hunters Point,"-122.386415, 37.713411",2006-11-19 17:52:50,2025-06-01 02:18:08
6091271,0,60912710,Crescent Avenue / Murray Street,2006-11-19,63230251,2006-11-19 17:55:41,2006-11-19 17:58:23,2006-11-19 17:59:10,San Francisco,94110,B06,32,1451.0,2,9,0,0,0,0,E32,0,0.0,0,0,0,0,1,"711  -  Municipal alarm system, Street Box False",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"960  -  Street, other","24  -  Cooking area, kitchen",2  -  Unintentional,"20  -  Mechanical failure, malfunction, othe",,UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,9.0,Bernal Heights,"-122.420225, 37.735187",2007-02-02 22:54:48,2025-06-01 02:18:08
6091274,0,60912740,208 Lake Merced Hill Nor Street,2006-11-19,63230254,2006-11-19 17:59:54,2006-11-19 18:01:34,2006-11-19 21:20:32,San Francisco,94132,B08,19,1451.0,9,30,1,2,0,0,M18,0,0.0,0,0,0,0,1,"651  -  Smoke scare, odor of smoke",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,429  -  Multifamily dwellings,"24  -  Cooking area, kitchen",2  -  Unintentional,"20  -  Mechanical failure, malfunction, othe",,UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,7.0,Lakeshore,"-122.484272, 37.71166",2006-11-19 21:57:11,2025-06-01 02:18:08
6091280,0,60912800,75 Middle Point Road,2006-11-19,63230262,2006-11-19 18:14:44,2006-11-19 18:18:36,2006-11-19 18:31:32,San Francisco,94124,B10,25,1451.0,3,10,0,0,0,0,E25,0,0.0,0,0,0,0,1,"650  -  Steam/gas mistaken for smoke, other",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,849  -  Outside storage tank,"24  -  Cooking area, kitchen",2  -  Unintentional,"20  -  Mechanical failure, malfunction, othe",,UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,10.0,Bayview Hunters Point,"-122.37853963, 37.73543236",2006-11-19 18:36:40,2025-06-01 02:18:08
6091305,0,60913050,175 6th Street,2006-11-19,63230298,2006-11-19 20:27:36,2006-11-19 20:29:31,2006-11-19 20:41:51,San Francisco,94105,B03,1,1451.0,9,31,0,0,0,0,E36,0,0.0,0,0,0,0,1,"113  -  Cooking fire, confined to container",,51  -  Ventilate,86  -  Investigate,86  -  Investigate,2  -  Detector did not alert occupants,"439  -  Boarding/rooming house, res. hotels","24  -  Cooking area, kitchen",2  -  Unintentional,"20  -  Mechanical failure, malfunction, othe",,UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,6.0,South of Market,"-122.407468, 37.78008",2006-11-19 21:02:16,2025-06-01 02:18:08
6091309,0,60913090,18th Street / Mission Street,2006-11-19,63230302,2006-11-19 20:48:50,2006-11-19 20:50:59,2006-11-19 20:51:23,San Francisco,94110,B02,7,1451.0,7,4,0,0,0,0,T07,0,0.0,0,0,0,0,1,"711  -  Municipal alarm system, Street Box False",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"960  -  Street, other","24  -  Cooking area, kitchen",2  -  Unintentional,"20  -  Mechanical failure, malfunction, othe",,UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,9.0,Mission,"-122.41936, 37.761836",2006-11-19 21:05:26,2025-06-01 02:18:08
6091310,0,60913100,900 Bush Street,2006-11-19,63230304,2006-11-19 20:56:46,2006-11-19 20:59:38,2006-11-19 21:11:03,San Francisco,94109,B01,41,1451.0,3,11,0,0,0,0,E41,0,0.0,0,0,0,0,1,"730  -  System malfunction, other",,64  -  Shut down system,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,429  -  Multifamily dwellings,"24  -  Cooking area, kitchen",2  -  Unintentional,"20  -  Mechanical failure, malfunction, othe",,UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,3.0,Nob Hill,"-122.412727, 37.789945",2006-11-19 22:05:44,2025-06-01 02:18:08
6091311,0,60913110,2400 Market Street,2006-11-19,63230305,2006-11-19 20:57:26,2006-11-19 21:05:40,2006-11-19 22:01:03,San Francisco,94114,B05,6,1451.0,1,2,1,2,0,0,79,0,0.0,0,0,0,0,1,"311  -  Medical assist, assist EMS crew",,31  -  Provide first aid & check for injuries,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,174  -  Rapid transit station,"24  -  Cooking area, kitchen",2  -  Unintentional,"20  -  Mechanical failure, malfunction, othe",,UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,8.0,Castro/Upper Market,"-122.435257, 37.762701",2006-11-20 07:36:17,2025-06-01 02:18:08
6091317,0,60913170,172 6th Street,2006-11-19,63230313,2006-11-19 21:26:53,2006-11-19 21:29:34,2006-11-19 21:35:41,San Francisco,94105,B03,1,1451.0,3,10,0,0,0,0,E01,0,0.0,0,0,0,0,1,"113  -  Cooking fire, confined to container",,11  -  Extinguish,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"439  -  Boarding/rooming house, res. hotels","24  -  Cooking area, kitchen",2  -  Unintentional,"20  -  Mechanical failure, malfunction, othe",,UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,6.0,South of Market,"-122.40758, 37.779975",2006-11-19 21:44:26,2025-06-01 02:18:08
6091325,0,60913250,2418 Van Ness Avenue,2006-11-19,63230325,2006-11-19 21:57:12,2006-11-19 22:00:27,2006-11-19 22:05:04,San Francisco,94109,B04,41,1451.0,1,4,0,0,0,0,E41,0,0.0,0,0,0,0,1,"400  -  Hazardous condition, other",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"400  -  Residential, other","24  -  Cooking area, kitchen",2  -  Unintentional,"20  -  Mechanical failure, malfunction, othe",,UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,3.0,Russian Hill,"-122.4237325, 37.79765289",2006-11-19 22:15:15,2025-06-01 02:18:08
6091330,0,60913300,2750 Polk Street,2006-11-19,63230334,2006-11-19 22:41:11,2006-11-19 22:45:45,2006-11-19 23:19:44,San Francisco,94123,B01,16,1451.0,3,11,0,0,0,0,B01,0,0.0,0,0,0,0,1,"440  -  Elec. wiring/equip. problem, other",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,429  -  Multifamily dwellings,"24  -  Cooking area, kitchen",2  -  Unintentional,"20  -  Mechanical failure, malfunction, othe",,UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,3.0,Russian Hill,"-122.42279278, 37.80222322",2006-11-20 00:29:55,2025-06-01 02:18:08
6091331,0,60913310,1447 22nd Avenue,2006-11-19,63230335,2006-11-19 22:44:43,2006-11-19 22:51:45,2006-11-19 22:57:35,San Francisco,94122,B08,22,1451.0,1,4,0,0,0,0,E40,0,0.0,0,0,0,0,1,554  -  Assist invalid,,71  -  Assist physically disabled,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,419  -  1 or 2 family dwelling,"24  -  Cooking area, kitchen",2  -  Unintentional,"20  -  Mechanical failure, malfunction, othe",,UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,4.0,Sunset/Parkside,"-122.4791739, 37.76165857",2007-10-22 15:59:37,2025-06-01 02:18:08
6091333,0,60913330,22nd Street / South Van Ness Avenue,2006-11-19,63230337,2006-11-19 22:47:37,2006-11-19 22:50:10,2006-11-19 23:32:52,San Francisco,94110,B06,7,1451.0,7,4,0,0,0,0,E07,0,0.0,0,0,0,0,1,323  -  Auto/Ped. Accident (Veh.),,"30  -  Emergency medical services, other",86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"960  -  Street, other","24  -  Cooking area, kitchen",2  -  Unintentional,"20  -  Mechanical failure, malfunction, othe",,UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,9.0,Mission,"-122.416569, 37.755569",2006-12-20 19:00:09,2025-06-01 02:18:08
