incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
5086330,0,50863300,1219 - 1221 16th Avenue,2005-11-16,53200035,2005-11-16 03:11:36,2005-11-16 03:14:29,2005-11-16 07:27:21,San Francisco,94122,B08,22,1352.0,10,32,0,0,0,0,E22,5000,0,0,0,0,0,1,111  -  Building fire,,11  -  Extinguish,12  -  Salvage & overhaul,86  -  Investigate,1  -  Detector alerted occupants,429  -  Multifamily dwellings,76  -  Wall surface: exterior,2  -  Unintentional,11  -  Abandoned or discarded materials or p,"10  -  Misuse of material or product, other",63  -  Heat from undetermined smoking materi,12  -  Exterior wall covering or finish,N  -  None,1  - Enclosed building,2  - In normal use,2.0,12  - Exterior wall covering or finish,4.0,1.0,0.0,0.0,0.0,U  - Undetermined,U  - Undetermined,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,7.0,Golden Gate Park,"-122.4751534, 37.76559665",2016-05-12 14:23:24,2025-06-01 02:18:08
5086332,0,50863320,Sagamore Street / San Jose Avenue,2005-11-16,53200036,2005-11-16 03:16:44,2005-11-16 03:19:12,2005-11-16 03:39:59,San Francisco,94112,B09,33,1352.0,2,9,0,0,0,0,E33,1000,0,0,0,0,0,1,"130  -  Mobile property (vehicle) fire, other",,11  -  Extinguish,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"571  -  Service station, gas station",85  -  Operator/control area of transportati,3  -  Failure of equipment or heat source,"30  -  Electrical failure, malfunction, othe","10  -  Misuse of material or product, other",UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,2.0,1.0,0.0,0.0,0.0,N  - Not present,U  - Undetermined,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,11.0,Oceanview/Merced/Ingleside,"-122.455815, 37.711222",2005-11-16 08:03:06,2025-06-01 02:18:08
5086333,0,50863330,27 Hale Street,2005-11-16,53200037,2005-11-16 03:22:26,2005-11-16 03:29:11,2005-11-16 06:49:38,San Francisco,94134,B10,42,1352.0,3,10,0,0,0,0,B10,0,0,0,0,0,0,1,154  -  Dumpster/Outside trash receptacle fire,,86  -  Investigate,86  -  Investigate,86  -  Investigate,U  -  Unknown,419  -  1 or 2 family dwelling,00  -  Other,2  -  Unintentional,"10  -  Misuse of material or product, other","10  -  Misuse of material or product, other",61  -  Cigarette,"00  -  Item First Ignited, Other",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,2.0,1.0,0.0,0.0,0.0,N  - Not present,U  - Undetermined,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,9.0,Portola,"-122.40628698, 37.73264855",2005-11-16 06:55:22,2025-06-01 02:18:08
5086335,0,50863350,16th Street / Bryant Street,2005-11-16,53200040,2005-11-16 03:37:14,2005-11-16 03:41:05,2005-11-16 04:26:03,San Francisco,94107,B02,29,1352.0,3,11,0,0,0,0,M29,0,0,0,0,0,0,1,"311  -  Medical assist, assist EMS crew",,31  -  Provide first aid & check for injuries,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,963  -  Street or road in commercial area,"83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,"10  -  Misuse of material or product, other",60  -  Heat; other open flame/smoking materi,"81  -  Electrical wire, cable insulation",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,2.0,1.0,0.0,0.0,0.0,N  - Not present,U  - Undetermined,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,9.0,Mission,"-122.410489, 37.765606",2005-11-16 07:27:55,2025-06-01 02:18:08
5086345,0,50863450,555 9th Street,2005-11-16,53200050,2005-11-16 06:22:22,2005-11-16 06:26:54,2005-11-16 06:55:49,San Francisco,94105,B03,29,1352.0,3,10,0,0,0,0,B03,0,0,0,0,0,0,1,735  -  Alarm system sounded due to malfunction,,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"500  -  Mercantile, business, other","83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,"10  -  Misuse of material or product, other",60  -  Heat; other open flame/smoking materi,"81  -  Electrical wire, cable insulation",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,2.0,1.0,0.0,0.0,0.0,N  - Not present,U  - Undetermined,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,6.0,South of Market,"-122.407636, 37.770659",2005-11-16 07:40:25,2025-06-01 02:18:08
5086352,0,50863520,70 Kezar Drive,2005-11-16,53200063,2005-11-16 07:13:53,2005-11-16 07:25:30,2005-11-16 07:46:33,San Francisco,94117,B05,12,1352.0,1,5,0,0,0,0,T12,0,0,0,0,0,0,1,551  -  Assist PD or other Govern. Agency,,75  -  Provide equipment,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"110  -  Fixed use recreation places, other","83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,"10  -  Misuse of material or product, other",60  -  Heat; other open flame/smoking materi,"81  -  Electrical wire, cable insulation",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,2.0,1.0,0.0,0.0,0.0,N  - Not present,U  - Undetermined,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,7.0,Golden Gate Park,"-122.457903, 37.769149",2005-11-16 08:09:35,2025-06-01 02:18:08
5086356,0,50863560,200 - 220 Jackson Street,2005-11-16,53200071,2005-11-16 07:53:44,2005-11-16 07:57:24,2005-11-16 08:47:11,San Francisco,94111,B01,13,1352.0,3,11,0,0,0,0,E13,0,0,0,0,0,0,1,"730  -  System malfunction, other",,64  -  Shut down system,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,161  -  Restaurant or cafeteria,"83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,"10  -  Misuse of material or product, other",60  -  Heat; other open flame/smoking materi,"81  -  Electrical wire, cable insulation",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,2.0,1.0,0.0,0.0,0.0,N  - Not present,U  - Undetermined,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,3.0,Financial District/South Beach,"-122.39961, 37.796982",2005-11-16 19:04:18,2025-06-01 02:18:08
5086358,0,50863580,31 Gough Street,2005-11-16,53200075,2005-11-16 08:01:30,2005-11-16 08:04:26,2005-11-16 08:16:29,San Francisco,94103,B02,36,1352.0,3,11,0,0,0,0,B02,0,0,0,0,0,0,1,745  -  Alarm system sounded/no fire - accidental,,63  -  Restore fire alarm system,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,599  -  Business office,"83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,"10  -  Misuse of material or product, other",60  -  Heat; other open flame/smoking materi,"81  -  Electrical wire, cable insulation",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,2.0,1.0,0.0,0.0,0.0,N  - Not present,U  - Undetermined,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,6.0,Mission,"-122.421742, 37.772799",2005-11-16 17:42:10,2025-06-01 02:18:08
5086364,0,50863640,1200 Van Ness Avenue,2005-11-16,53200088,2005-11-16 08:20:40,2005-11-16 08:24:48,2005-11-16 08:40:48,San Francisco,94109,B04,3,1352.0,3,10,0,0,0,0,E03,0,0,0,0,0,0,1,"740  -  Unintentional alarm, other",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"500  -  Mercantile, business, other","83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,"10  -  Misuse of material or product, other",60  -  Heat; other open flame/smoking materi,"81  -  Electrical wire, cable insulation",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,2.0,1.0,0.0,0.0,0.0,N  - Not present,U  - Undetermined,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,3.0,Nob Hill,"-122.4215, 37.786696",2005-11-16 11:26:19,2025-06-01 02:18:08
5086366,0,50863660,24th Street / Folsom Street,2005-11-16,53200090,2005-11-16 08:28:08,2005-11-16 08:31:00,2005-11-16 09:29:24,San Francisco,94110,B06,7,1352.0,2,9,0,0,0,0,E07,0,0,0,0,0,0,1,"711  -  Municipal alarm system, Street Box False",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"000  -  Property Use, other","83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,"10  -  Misuse of material or product, other",60  -  Heat; other open flame/smoking materi,"81  -  Electrical wire, cable insulation",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,2.0,1.0,0.0,0.0,0.0,N  - Not present,U  - Undetermined,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,9.0,Mission,"-122.414089, 37.752505",2005-11-16 17:03:05,2025-06-01 02:18:08
5086367,0,50863670,1743 Waller Street,2005-11-16,53200093,2005-11-16 08:31:59,2005-11-16 08:33:46,2005-11-16 09:11:15,San Francisco,94117,B05,12,4552.0,3,10,0,0,0,0,E12,0,0,0,0,0,0,1,"500  -  Service Call, other",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"962  -  Residential street, road or residential dr","83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,"10  -  Misuse of material or product, other",60  -  Heat; other open flame/smoking materi,"81  -  Electrical wire, cable insulation",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,2.0,1.0,0.0,0.0,0.0,N  - Not present,U  - Undetermined,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,8.0,Haight Ashbury,"-122.45231781, 37.76807902",2005-11-16 11:37:38,2025-06-01 02:18:08
5086368,0,50863680,1204 Mason Street,2005-11-16,53200094,2005-11-16 08:34:54,2005-11-16 08:38:19,2005-11-16 08:58:50,San Francisco,94133,B01,2,1352.0,3,11,0,0,0,0,B01,0,0,0,0,0,0,1,"700  -  False alarm or false call, other",,63  -  Restore fire alarm system,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,429  -  Multifamily dwellings,"83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,"10  -  Misuse of material or product, other",60  -  Heat; other open flame/smoking materi,"81  -  Electrical wire, cable insulation",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,2.0,1.0,0.0,0.0,0.0,N  - Not present,U  - Undetermined,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,3.0,Chinatown,"-122.411303, 37.794634",2005-11-16 19:08:40,2025-06-01 02:18:08
5086372,0,50863720,495 Geary Street,2005-11-16,53200099,2005-11-16 08:45:17,2005-11-16 08:50:50,2005-11-16 09:11:30,San Francisco,94102,B01,1,1352.0,3,11,0,0,0,0,B02,0,0,0,0,0,0,1,745  -  Alarm system sounded/no fire - accidental,,63  -  Restore fire alarm system,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"449  -  Hotel/motel, commercial","83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,"10  -  Misuse of material or product, other",60  -  Heat; other open flame/smoking materi,"81  -  Electrical wire, cable insulation",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,2.0,1.0,0.0,0.0,0.0,N  - Not present,U  - Undetermined,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,3.0,Tenderloin,"-122.411105, 37.786706",2005-11-16 17:39:48,2025-06-01 02:18:08
5086383,0,50863830,36 Bluxome Street,2005-11-16,53200121,2005-11-16 09:40:54,2005-11-16 09:41:35,2005-11-16 09:41:35,San Francisco,94107,B03,8,1352.0,1,1,0,0,0,0,E13,0,0,0,0,0,0,1,"900  -  Special type of incident, other",,"00  -  Action taken, other",86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,888  -  Fire station,"83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,"10  -  Misuse of material or product, other",60  -  Heat; other open flame/smoking materi,"81  -  Electrical wire, cable insulation",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,2.0,1.0,0.0,0.0,0.0,N  - Not present,U  - Undetermined,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,10.0,Mission,"-122.403557, 37.751788",2005-11-17 21:03:19,2025-06-01 02:18:08
5086384,0,50863840,17th Avenue / Geary Block,2005-11-16,53200122,2005-11-16 09:41:33,2005-11-16 09:46:22,2005-11-16 09:47:00,San Francisco,94121,B07,31,1352.0,2,9,0,0,0,0,E31,0,0,0,0,0,0,1,"711  -  Municipal alarm system, Street Box False",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,963  -  Street or road in commercial area,"83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,"10  -  Misuse of material or product, other",60  -  Heat; other open flame/smoking materi,"81  -  Electrical wire, cable insulation",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,2.0,1.0,0.0,0.0,0.0,N  - Not present,U  - Undetermined,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,1.0,Outer Richmond,"-122.476169, 37.780475",2005-11-16 11:32:38,2025-06-01 02:18:08
5086387,0,50863870,500 Raymond Avenue,2005-11-16,53200128,2005-11-16 09:54:32,2005-11-16 09:59:14,2005-11-16 10:09:53,San Francisco,94134,B09,44,1352.0,3,11,0,0,0,0,E43,0,0,0,0,0,0,1,"113  -  Cooking fire, confined to container",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,459  -  Residential board and care,"83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,"10  -  Misuse of material or product, other",60  -  Heat; other open flame/smoking materi,"81  -  Electrical wire, cable insulation",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,2.0,1.0,0.0,0.0,0.0,N  - Not present,U  - Undetermined,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,10.0,McLaren Park,"-122.413654, 37.715074",2005-11-16 13:26:51,2025-06-01 02:18:08
5086390,0,50863900,1 Harrison Street,2005-11-16,53200133,2005-11-16 10:02:01,2005-11-16 10:03:26,2005-11-16 10:09:45,San Francisco,94105,B03,35,1352.0,3,10,0,0,0,0,E35,0,0,0,0,0,0,1,"740  -  Unintentional alarm, other",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,599  -  Business office,"83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,"10  -  Misuse of material or product, other",60  -  Heat; other open flame/smoking materi,"81  -  Electrical wire, cable insulation",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,2.0,1.0,0.0,0.0,0.0,N  - Not present,U  - Undetermined,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,6.0,Financial District/South Beach,"-122.388487, 37.789476",2005-11-17 21:04:38,2025-06-01 02:18:08
5086391,0,50863910,Bay Street / Taylor Street,2005-11-16,53200134,2005-11-16 10:02:54,2005-11-16 10:06:04,2005-11-16 10:18:49,San Francisco,94133,B01,28,1352.0,1,4,0,0,0,0,E28,0,0,0,0,0,0,1,"520  -  Water problem, other",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,549  -  Specialty shop,"83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,"10  -  Misuse of material or product, other",60  -  Heat; other open flame/smoking materi,"81  -  Electrical wire, cable insulation",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,2.0,1.0,0.0,0.0,0.0,N  - Not present,U  - Undetermined,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,3.0,North Beach,"-122.415245, 37.805416",2005-11-16 10:44:43,2025-06-01 02:18:08
5086395,0,50863950,3826 Lawton Street,2005-11-16,53200143,2005-11-16 10:31:15,2005-11-16 10:35:49,2005-11-16 10:43:09,San Francisco,94122,B08,23,1352.0,1,4,0,0,0,0,E23,0,0,0,0,0,0,1,522  -  Water or steam leak,,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,419  -  1 or 2 family dwelling,"83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,"10  -  Misuse of material or product, other",60  -  Heat; other open flame/smoking materi,"81  -  Electrical wire, cable insulation",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,2.0,1.0,0.0,0.0,0.0,N  - Not present,U  - Undetermined,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,4.0,Sunset/Parkside,"-122.5040755, 37.75700871",2005-11-16 11:07:56,2025-06-01 02:18:08
5086403,0,50864030,Cesar Chavez Street / Pennsylvania Avenue,2005-11-16,53200156,2005-11-16 11:00:02,2005-11-16 11:04:02,2005-11-16 11:19:24,San Francisco,94124,B10,25,1352.0,2,9,0,0,0,0,E09,0,0,0,0,0,0,1,413  -  Oil or other combustible liquid spill,,"40  -  Hazardous condition, other",86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"960  -  Street, other","83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,"10  -  Misuse of material or product, other",60  -  Heat; other open flame/smoking materi,"81  -  Electrical wire, cable insulation",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,2.0,1.0,0.0,0.0,0.0,N  - Not present,U  - Undetermined,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,10.0,Bayview Hunters Point,"-122.392382, 37.75002",2005-11-16 11:40:15,2025-06-01 02:18:08
5086406,0,50864060,25th Street / 3rd Street,2005-11-16,53200162,2005-11-16 11:17:18,2005-11-16 11:17:18,2005-11-16 11:42:03,San Francisco,94107,B10,25,1352.0,1,5,0,0,0,0,T09,0,0,0,0,0,0,1,"653  -  Barbecue, tar kettle",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"960  -  Street, other","83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,"10  -  Misuse of material or product, other",60  -  Heat; other open flame/smoking materi,"81  -  Electrical wire, cable insulation",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,2.0,1.0,0.0,0.0,0.0,N  - Not present,U  - Undetermined,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,10.0,Potrero Hill,"-122.387759, 37.752836",2005-12-09 13:43:17,2025-06-01 02:18:08
5086408,0,50864080,Gough Street / Lombard Street,2005-11-16,53200165,2005-11-16 11:26:42,2005-11-16 11:29:31,2005-11-16 11:31:12,San Francisco,94123,B04,16,1352.0,1,4,1,2,0,0,E16,0,0,0,0,0,0,1,322  -  Vehicle accident with injuries,,21  -  Search,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"962  -  Residential street, road or residential dr","83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,"10  -  Misuse of material or product, other",60  -  Heat; other open flame/smoking materi,"81  -  Electrical wire, cable insulation",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,2.0,1.0,0.0,0.0,0.0,N  - Not present,U  - Undetermined,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,2.0,Marina,"-122.427827, 37.800885",2005-11-16 20:46:11,2025-06-01 02:18:08
5086412,0,50864120,375 Woodside Avenue,2005-11-16,53200172,2005-11-16 11:38:04,2005-11-16 11:38:31,2005-11-16 12:29:26,San Francisco,94131,B08,39,1352.0,2,5,0,0,0,0,E20,0,0,0,0,0,0,1,"520  -  Water problem, other",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"363  -  Reformatory, juvenile detention center","83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,"10  -  Misuse of material or product, other",60  -  Heat; other open flame/smoking materi,"81  -  Electrical wire, cable insulation",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,2.0,1.0,0.0,0.0,0.0,N  - Not present,U  - Undetermined,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,7.0,Twin Peaks,"-122.456145, 37.748644",2005-11-16 13:51:19,2025-06-01 02:18:08
5086419,0,50864190,1369 Filbert Street,2005-11-16,53200180,2005-11-16 12:00:37,2005-11-16 12:03:56,2005-11-16 12:10:09,San Francisco,94123,B01,41,1352.0,3,11,0,0,0,0,E41,0,0,0,0,0,0,1,"740  -  Unintentional alarm, other",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,429  -  Multifamily dwellings,"83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,"10  -  Misuse of material or product, other",60  -  Heat; other open flame/smoking materi,"81  -  Electrical wire, cable insulation",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,2.0,1.0,0.0,0.0,0.0,N  - Not present,U  - Undetermined,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,3.0,Russian Hill,"-122.42197047, 37.79949474",2005-11-16 19:12:50,2025-06-01 02:18:08
5086422,0,50864220,50 Phelan Avenue,2005-11-16,53200183,2005-11-16 12:13:03,2005-11-16 12:15:50,2005-11-16 12:26:06,San Francisco,94112,B09,15,1352.0,3,11,0,0,0,0,E15,0,0,0,0,0,0,1,"700  -  False alarm or false call, other",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"241  -  Adult ed. center, college classroom","83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,"10  -  Misuse of material or product, other",60  -  Heat; other open flame/smoking materi,"81  -  Electrical wire, cable insulation",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,2.0,1.0,0.0,0.0,0.0,N  - Not present,U  - Undetermined,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,7.0,West of Twin Peaks,"-122.449868, 37.725741",2005-11-16 21:40:03,2025-06-01 02:18:08
5086426,0,50864260,530 Elizabeth Street,2005-11-16,53200188,2005-11-16 12:22:03,2005-11-16 12:24:50,2005-11-16 12:26:29,San Francisco,94114,B06,11,1352.0,3,10,0,0,0,0,E11,0,0,0,0,0,0,1,745  -  Alarm system sounded/no fire - accidental,,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,419  -  1 or 2 family dwelling,"83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,"10  -  Misuse of material or product, other",60  -  Heat; other open flame/smoking materi,"81  -  Electrical wire, cable insulation",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,2.0,1.0,0.0,0.0,0.0,N  - Not present,U  - Undetermined,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,8.0,Noe Valley,"-122.43276639, 37.75242144",2005-11-16 12:54:17,2025-06-01 02:18:08
5086432,0,50864320,15th Street / South Van Ness Avenue,2005-11-16,53200196,2005-11-16 12:45:03,2005-11-16 12:48:11,2005-11-16 12:48:11,San Francisco,94110,B02,7,1352.0,2,9,0,0,0,0,E13,0,0,0,0,0,0,1,"711  -  Municipal alarm system, Street Box False",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"000  -  Property Use, other","83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,"10  -  Misuse of material or product, other",60  -  Heat; other open flame/smoking materi,"81  -  Electrical wire, cable insulation",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,2.0,1.0,0.0,0.0,0.0,N  - Not present,U  - Undetermined,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,9.0,Mission,"-122.417648, 37.766805",2005-11-19 17:34:03,2025-06-01 02:18:08
